DEAL_NO,CLIENT_NO,APPLICATION_ID,ORIGINATION_DATE,LOAN_SEGMENT,LOAN_PRODUCT,APPROVED_AMOUNT_GEL,CLOSURE_REASON,CLOSURE_DATE
520819,900707,100020819,2024-09-30,SMM,Trade Finance,26888.9,Matured,2025-12-31
520820,908085,100020820,2024-09-30,CB,Developer,286081.06,Paid Off Early,2024-11-30
520821,908575,100020821,2024-09-30,RB,Mortgage,1289.05,,
520822,902348,100020822,2024-09-30,SML,Agro,2894.32,Matured,2026-07-31
520823,907956,100020823,2024-09-30,SMM,Working Capital,41180.56,Refinanced,2024-11-30
520824,903624,100020824,2024-09-30,CB,Developer,84946.13,Refinanced,2025-06-30
520825,900547,100020825,2024-09-30,RB,Consumer,298.91,,
520826,907191,100020826,2024-09-30,SML,Corporate Term Loan,3363.82,,
520827,906614,100020827,2024-09-30,SMM,Developer,40435.56,,
520828,901329,100020828,2024-09-30,CB,Developer,238230.06,Refinanced,2024-10-31
520829,904524,100020829,2024-09-30,RB,Auto Loan,444.29,Paid Off Early,2025-03-31
520830,908815,100020830,2024-09-30,SML,Trade Finance,2483.93,Matured,2025-08-31
520831,901945,100020831,2024-09-30,SMM,Corporate Term Loan,34964.74,,
520832,901256,100020832,2024-09-30,CB,Working Capital,253095.17,Matured,2025-08-31
520833,908152,100020833,2024-09-30,RB,Auto Loan,1491.71,Paid Off Early,2025-12-31
520834,901273,100020834,2024-09-30,SML,Working Capital,2279.26,Matured,2025-05-31
520835,900108,100020835,2024-09-30,SMM,Agro,42580.64,Matured,2026-01-31
520836,905508,100020836,2024-09-30,CB,Developer,298646.33,,
520837,902426,100020837,2024-09-30,RB,Auto Loan,1757.57,Paid Off Early,2024-12-31
520838,907219,100020838,2024-09-30,SML,Working Capital,4469.59,,
520839,904348,100020839,2024-09-30,SMM,Working Capital,18626.09,Matured,2025-06-30
520840,901465,100020840,2024-09-30,CB,Trade Finance,200091.56,,
520841,908825,100020841,2024-09-30,RB,Auto Loan,632.05,,
520842,908698,100020842,2024-09-30,SML,Trade Finance,2896.51,Refinanced,2025-09-30
520843,906909,100020843,2024-09-30,SMM,Trade Finance,14651.92,Paid Off Early,2025-01-31
520844,905623,100020844,2024-09-30,CB,Corporate Term Loan,279546.06,Paid Off Early,2026-01-31
520845,904612,100020845,2024-09-30,RB,Digital,768.52,,
520846,906248,100020846,2024-09-30,SML,Trade Finance,2899.46,Matured,2025-08-31
520847,905475,100020847,2024-09-30,SMM,Working Capital,41603.98,Matured,2026-05-31
520848,904034,100020848,2024-09-30,CB,Corporate Term Loan,109205.55,,
520849,902456,100020849,2024-09-30,SML,Consumer,1876.92,Paid Off Early,2025-09-30
520850,905448,100020850,2024-09-30,SML,Corporate Term Loan,4182.47,,
520851,907404,100020851,2024-09-30,SMM,Developer,37181.64,,
520852,902007,100020852,2024-09-30,CB,Corporate Term Loan,137198.38,Paid Off Early,2025-04-30
520853,902709,100020853,2024-09-30,RB,Auto Loan,1535.89,,
520854,907239,100020854,2024-09-30,SML,Trade Finance,3095.83,Refinanced,2026-01-31
520855,905428,100020855,2024-09-30,SMM,Corporate Term Loan,28588.48,,
520856,907474,100020856,2024-09-30,CB,Developer,148067.64,Refinanced,2026-03-31
520857,903951,100020857,2024-09-30,RB,Consumer,1128.06,,
520858,906899,100020858,2024-09-30,SML,Working Capital,4023.18,Matured,2025-04-30
520859,905682,100020859,2024-09-30,SMM,Developer,46605.2,,
520860,900437,100020860,2024-09-30,CB,Developer,297775.24,Paid Off Early,2026-06-30
520861,907090,100020861,2024-09-30,RB,Mortgage,419.49,Paid Off Early,2025-06-30
520862,908356,100020862,2024-09-30,SML,Trade Finance,2402.51,Matured,2026-06-30
520863,902423,100020863,2024-09-30,SMM,Trade Finance,29066.67,Refinanced,2025-11-30
520864,901015,100020864,2024-09-30,CB,Corporate Term Loan,267241.68,Refinanced,2026-02-28
520865,906938,100020865,2024-09-30,RB,Mortgage,764.27,,
520866,905944,100020866,2024-09-30,SML,Trade Finance,3315.34,Matured,2025-10-31
520867,904112,100020867,2024-09-30,SMM,Developer,10240.58,,
520868,905341,100020868,2024-09-30,CB,Trade Finance,147796.55,Paid Off Early,2024-10-31
520869,902713,100020869,2024-09-30,RB,Digital,842.91,Paid Off Early,2026-02-28
520870,902924,100020870,2024-09-30,SML,Agro,3081.78,Refinanced,2026-06-30
520871,905784,100020871,2024-09-30,SMM,Working Capital,33580.0,Matured,2025-11-30
520872,904252,100020872,2024-09-30,CB,Developer,284869.33,Refinanced,2025-04-30
520873,907718,100020873,2024-09-30,RB,Mortgage,476.53,,
520874,905620,100020874,2024-09-30,SML,Corporate Term Loan,3928.78,,
520875,904125,100020875,2024-09-30,SMM,Working Capital,31677.93,Matured,2025-05-31
520876,903210,100020876,2024-09-30,CB,Corporate Term Loan,257131.19,Paid Off Early,2025-05-31
520877,907261,100020877,2024-09-30,RB,Digital,890.23,,
520878,900900,100020878,2024-09-30,SML,Agro,3019.76,Matured,2025-12-31
520879,908333,100020879,2024-09-30,SMM,Working Capital,45005.15,Matured,2025-12-31
520880,904105,100020880,2024-09-30,CB,Trade Finance,252552.29,Refinanced,2026-02-28
520881,907671,100020881,2024-09-30,RB,Auto Loan,1018.86,,
520882,901717,100020882,2024-09-30,SML,Corporate Term Loan,2158.55,,
520883,906830,100020883,2024-09-30,SMM,Agro,23354.8,,
520884,903853,100020884,2024-09-30,CB,Working Capital,150198.34,,
520885,902631,100020885,2024-09-30,SML,Auto Loan,1859.0,Refinanced,2025-02-28
520886,905536,100020886,2024-09-30,SML,Working Capital,3930.5,Refinanced,2025-05-31
520887,905191,100020887,2024-09-30,SMM,Working Capital,8756.35,Matured,2025-12-31
520888,907296,100020888,2024-09-30,CB,Corporate Term Loan,166996.71,Refinanced,2024-12-31
520889,903763,100020889,2024-09-30,RB,Auto Loan,154.37,,
520890,902417,100020890,2024-09-30,SML,Agro,4187.3,,
520891,905451,100020891,2024-09-30,SMM,Trade Finance,11727.55,Matured,2026-03-31
520892,908578,100020892,2024-09-30,CB,Developer,81927.57,,
520893,907129,100020893,2024-09-30,RB,Digital,1170.44,,
520894,902423,100020894,2024-09-30,SML,Working Capital,2200.55,Matured,2025-04-30
520895,907263,100020895,2024-09-30,SMM,Developer,39940.35,Paid Off Early,2026-03-31
520896,905279,100020896,2024-09-30,CB,Trade Finance,111207.82,,
520897,901950,100020897,2024-09-30,RB,Consumer,928.99,,
520898,905194,100020898,2024-09-30,SML,Agro,3837.21,,
520899,901112,100020899,2024-09-30,SMM,Corporate Term Loan,17696.92,Refinanced,2025-12-31
520900,907128,100020900,2024-09-30,CB,Developer,151993.35,,
520901,906021,100020901,2024-09-30,RB,Auto Loan,1209.6,,
520902,902448,100020902,2024-09-30,SML,Trade Finance,4038.85,Paid Off Early,2025-10-31
520903,908462,100020903,2024-09-30,SMM,Trade Finance,18628.05,Matured,2025-12-31
520904,900298,100020904,2024-09-30,CB,Working Capital,234869.53,Refinanced,2024-12-31
520905,902959,100020905,2024-09-30,RB,Mortgage,429.68,,
520906,902690,100020906,2024-09-30,SML,Trade Finance,3764.42,Matured,2026-04-30
520907,900671,100020907,2024-09-30,SMM,Corporate Term Loan,39130.53,,
520908,906926,100020908,2024-09-30,CB,Working Capital,121522.88,Refinanced,2025-02-28
520909,907300,100020909,2024-09-30,RB,Digital,528.55,,
520910,908716,100020910,2024-09-30,SML,Agro,2153.32,Refinanced,2025-05-31
520911,902211,100020911,2024-09-30,SMM,Developer,44094.84,,
520912,905116,100020912,2024-09-30,CB,Corporate Term Loan,168502.7,Paid Off Early,2025-10-31
520913,900642,100020913,2024-09-30,RB,Consumer,311.7,Paid Off Early,2025-01-31
520914,907355,100020914,2024-09-30,SML,Corporate Term Loan,3436.54,,
520915,904910,100020915,2024-09-30,SMM,Developer,9972.82,,
520916,906646,100020916,2024-09-30,CB,Trade Finance,230016.43,,
520917,901375,100020917,2024-09-30,RB,Auto Loan,1211.81,,
520918,907355,100020918,2024-09-30,SML,Trade Finance,3427.35,Matured,2025-04-30
520919,908774,100020919,2024-09-30,SMM,Agro,33447.76,Paid Off Early,2025-10-31
520920,908542,100020920,2024-09-30,CB,Working Capital,131240.65,Matured,2025-12-31
520921,900483,100020921,2024-09-30,CB,Developer,260505.96,Refinanced,2025-01-31
520922,908578,100020922,2024-09-30,CB,Corporate Term Loan,254935.35,,
520923,903940,100020923,2024-09-30,SMM,Agro,24233.49,Refinanced,2025-05-31
520924,906796,100020924,2024-09-30,SMM,Agro,43765.31,Matured,2026-05-31
520925,904442,100020925,2024-09-30,SMM,Trade Finance,24379.2,Paid Off Early,2026-01-31
520926,906645,100020926,2024-10-31,SML,Developer,2902.5,,
520927,903662,100020927,2024-10-31,SMM,Corporate Term Loan,23257.79,,
520928,907306,100020928,2024-10-31,CB,Developer,247538.96,,
520929,903268,100020929,2024-10-31,SMM,Trade Finance,6509.14,,
520930,900234,100020930,2024-10-31,CB,Corporate Term Loan,250481.33,,
520931,908355,100020931,2024-10-31,SMM,Developer,14490.92,Paid Off Early,2026-05-31
520932,905935,100020932,2024-10-31,SMM,Developer,30249.34,,
520933,903089,100020933,2024-10-31,CB,Developer,81832.49,Refinanced,2024-11-30
520934,906635,100020934,2024-10-31,SMM,Trade Finance,30865.73,Matured,2025-11-30
520935,903447,100020935,2024-10-31,SMM,Corporate Term Loan,21861.39,,
520936,906596,100020936,2024-10-31,SML,Developer,3624.84,,
520937,900439,100020937,2024-10-31,SML,Developer,4484.81,Paid Off Early,2025-07-31
520938,908126,100020938,2024-10-31,SMM,Agro,36692.45,,
520939,900995,100020939,2024-10-31,SMM,Corporate Term Loan,43065.95,Refinanced,2024-12-31
520940,903102,100020940,2024-10-31,SMM,Corporate Term Loan,18975.13,,
520941,908876,100020941,2024-10-31,SML,Developer,4249.27,,
520942,906949,100020942,2024-10-31,SMM,Developer,27533.7,,
520943,906463,100020943,2024-10-31,SML,Working Capital,2201.83,Matured,2025-06-30
520944,905621,100020944,2024-10-31,SMM,Corporate Term Loan,6912.76,Refinanced,2025-01-31
520945,902796,100020945,2024-10-31,CB,Trade Finance,300411.96,Matured,2025-09-30
520946,904820,100020946,2024-10-31,CB,Working Capital,192184.91,Matured,2025-07-31
520947,904272,100020947,2024-10-31,SMM,Corporate Term Loan,29609.97,,
520948,906868,100020948,2024-10-31,SMM,Working Capital,12359.49,Matured,2026-05-31
520949,902397,100020949,2024-10-31,SMM,Developer,30012.73,,
520950,907296,100020950,2024-10-31,SMM,Working Capital,18232.76,Refinanced,2025-03-31
520951,905173,100020951,2024-10-31,SMM,Developer,22704.82,,
520952,908518,100020952,2024-10-31,SML,Trade Finance,3643.58,Matured,2026-04-30
520953,908861,100020953,2024-10-31,CB,Trade Finance,115510.44,Matured,2025-05-31
520954,901077,100020954,2024-10-31,SMM,Corporate Term Loan,26314.7,,
520955,905077,100020955,2024-10-31,SML,Agro,4240.51,Matured,2026-07-31
520956,905116,100020956,2024-10-31,CB,Corporate Term Loan,161442.58,Refinanced,2025-05-31
520957,900152,100020957,2024-10-31,CB,Developer,169512.58,,
520958,900923,100020958,2024-10-31,SML,Trade Finance,3624.4,Matured,2025-09-30
520959,905031,100020959,2024-10-31,SMM,Corporate Term Loan,32854.49,,
520960,908762,100020960,2024-10-31,SMM,Agro,43247.66,Matured,2026-07-31
520961,900674,100020961,2024-10-31,SMM,Corporate Term Loan,5395.81,,
520962,901934,100020962,2024-10-31,SML,Developer,4188.46,Refinanced,2025-06-30
520963,901821,100020963,2024-10-31,SMM,Corporate Term Loan,45323.31,,
520964,900127,100020964,2024-10-31,SML,Working Capital,4457.31,Matured,2026-02-28
520965,904756,100020965,2024-10-31,SMM,Corporate Term Loan,11481.02,,
520966,902934,100020966,2024-10-31,CB,Developer,156280.87,,
520967,904333,100020967,2024-10-31,SMM,Trade Finance,30163.31,Matured,2025-07-31
520968,904215,100020968,2024-10-31,SML,Developer,3845.2,,
520969,900178,100020969,2024-10-31,CB,Trade Finance,67456.73,Matured,2025-10-31
520970,908917,100020970,2024-10-31,CB,Trade Finance,213654.01,Matured,2026-07-31
520971,903382,100020971,2024-10-31,CB,Trade Finance,252661.41,Refinanced,2025-08-31
520972,901458,100020972,2024-10-31,CB,Trade Finance,215785.86,,
520973,907176,100020973,2024-10-31,CB,Corporate Term Loan,240828.23,,
520974,902209,100020974,2024-10-31,CB,Developer,74227.43,,
520975,906907,100020975,2024-10-31,CB,Corporate Term Loan,114300.89,,
520976,907313,100020976,2024-10-31,SMM,Agro,47148.9,,
520977,907500,100020977,2024-10-31,SMM,Working Capital,45926.22,Paid Off Early,2026-04-30
520978,900112,100020978,2024-10-31,CB,Developer,71383.88,,
520979,907355,100020979,2024-10-31,SMM,Developer,21428.53,,
520980,900702,100020980,2024-10-31,CB,Corporate Term Loan,290765.54,,
520981,908972,100020981,2024-10-31,CB,Corporate Term Loan,190945.47,,
520982,906296,100020982,2024-10-31,CB,Developer,86570.53,Refinanced,2024-11-30
520983,903347,100020983,2024-10-31,SML,Working Capital,3343.07,Paid Off Early,2024-11-30
520984,901918,100020984,2024-10-31,CB,Corporate Term Loan,269090.94,,
520985,903270,100020985,2024-10-31,SMM,Agro,13218.56,,
520986,908220,100020986,2024-10-31,SMM,Developer,28127.5,,
520987,902363,100020987,2024-10-31,SMM,Corporate Term Loan,10119.38,Paid Off Early,2024-12-31
520988,900871,100020988,2024-10-31,SML,Trade Finance,3756.04,Matured,2026-01-31
520989,900112,100020989,2024-10-31,SML,Developer,2804.21,,
520990,905892,100020990,2024-10-31,SMM,Working Capital,42963.47,Matured,2025-06-30
520991,904614,100020991,2024-10-31,SMM,Corporate Term Loan,15884.47,Paid Off Early,2025-11-30
520992,900025,100020992,2024-10-31,SML,Developer,3638.02,,
520993,907480,100020993,2024-10-31,SMM,Trade Finance,23039.66,,
520994,906608,100020994,2024-10-31,SMM,Trade Finance,22268.68,Matured,2025-05-31
520995,902883,100020995,2024-10-31,SML,Developer,2971.66,,
520996,903934,100020996,2024-10-31,SML,Working Capital,2461.51,Refinanced,2025-01-31
520997,901417,100020997,2024-10-31,SML,Working Capital,2674.82,Matured,2026-04-30
520998,902086,100020998,2024-10-31,SMM,Working Capital,26810.01,Matured,2025-12-31
520999,900672,100020999,2024-10-31,SMM,Trade Finance,5534.12,Matured,2025-12-31
521000,905000,100021000,2024-10-31,SMM,Agro,43095.99,,
521001,900691,100021001,2024-10-31,SML,Agro,3345.43,Refinanced,2026-01-31
521002,905558,100021002,2024-10-31,SML,Corporate Term Loan,2111.14,,
521003,903200,100021003,2024-10-31,SML,Working Capital,2915.0,Matured,2026-01-31
521004,906524,100021004,2024-10-31,SML,Trade Finance,3698.68,Paid Off Early,2025-10-31
521005,904342,100021005,2024-10-31,CB,Working Capital,141776.77,Refinanced,2025-09-30
521006,905582,100021006,2024-10-31,CB,Developer,195078.44,Paid Off Early,2025-02-28
521007,901546,100021007,2024-10-31,CB,Developer,149545.63,,
521008,902937,100021008,2024-10-31,CB,Trade Finance,259930.74,Matured,2025-12-31
521009,905477,100021009,2024-10-31,SML,Developer,3757.8,Refinanced,2026-06-30
521010,901316,100021010,2024-10-31,SML,Agro,2437.12,Refinanced,2025-08-31
521011,901097,100021011,2024-10-31,SML,Corporate Term Loan,2467.12,,
521012,901796,100021012,2024-10-31,CB,Corporate Term Loan,142655.18,,
521013,908349,100021013,2024-10-31,SML,Corporate Term Loan,2859.94,,
521014,900723,100021014,2024-10-31,SMM,Agro,8561.32,Matured,2025-11-30
521015,900389,100021015,2024-10-31,CB,Trade Finance,101928.26,Refinanced,2025-11-30
521016,907025,100021016,2024-10-31,SML,Agro,3138.18,Refinanced,2025-10-31
521017,908842,100021017,2024-10-31,SMM,Developer,39997.44,,
521018,900897,100021018,2024-10-31,CB,Trade Finance,109155.1,Refinanced,2025-01-31
521019,900921,100021019,2024-10-31,SML,Trade Finance,3657.59,Refinanced,2025-10-31
521020,908333,100021020,2024-10-31,SMM,Agro,24468.64,Matured,2025-11-30
521021,900801,100021021,2024-10-31,CB,Trade Finance,109574.06,Refinanced,2025-07-31
521022,902894,100021022,2024-10-31,SML,Agro,4042.97,,
521023,900654,100021023,2024-10-31,SMM,Trade Finance,5343.04,Matured,2025-11-30
521024,903728,100021024,2024-10-31,CB,Working Capital,300398.48,Refinanced,2025-11-30
521025,907502,100021025,2024-10-31,SML,Developer,4196.91,Paid Off Early,2025-06-30
521026,908506,100021026,2024-10-31,SMM,Developer,24997.36,Paid Off Early,2025-05-31
521027,907933,100021027,2024-10-31,CB,Developer,257082.24,,
521028,907701,100021028,2024-10-31,SML,Developer,2785.63,,
521029,901600,100021029,2024-10-31,SMM,Developer,16647.98,,
521030,903943,100021030,2024-10-31,CB,Working Capital,199048.96,Matured,2026-05-31
521031,903835,100021031,2024-10-31,SML,Working Capital,4324.18,Matured,2026-04-30
521032,907162,100021032,2024-10-31,SMM,Trade Finance,31604.88,Matured,2025-11-30
521033,904547,100021033,2024-10-31,CB,Developer,302867.5,,
521034,903546,100021034,2024-10-31,SML,Developer,4613.68,,
521035,908952,100021035,2024-10-31,SMM,Working Capital,34877.46,Matured,2026-04-30
521036,908981,100021036,2024-10-31,CB,Corporate Term Loan,138691.34,,
521037,900749,100021037,2024-10-31,SML,Agro,2205.21,Paid Off Early,2026-05-31
521038,902372,100021038,2024-10-31,SMM,Developer,36818.64,,
521039,907158,100021039,2024-10-31,CB,Developer,310421.32,Paid Off Early,2025-06-30
521040,901364,100021040,2024-10-31,SML,Trade Finance,2863.28,Paid Off Early,2025-07-31
521041,906169,100021041,2024-10-31,SMM,Working Capital,10816.12,Paid Off Early,2025-05-31
521042,908968,100021042,2024-10-31,CB,Corporate Term Loan,270088.13,Paid Off Early,2024-11-30
521043,906650,100021043,2024-10-31,RB,Auto Loan,1237.31,,
521044,901973,100021044,2024-10-31,SML,Working Capital,4508.12,Matured,2025-07-31
521045,907083,100021045,2024-10-31,SMM,Trade Finance,26594.47,,
521046,900424,100021046,2024-10-31,CB,Corporate Term Loan,78931.74,,
521047,900006,100021047,2024-10-31,RB,Digital,1487.84,Matured,2026-07-31
521048,904019,100021048,2024-10-31,SML,Trade Finance,3331.34,Matured,2025-11-30
521049,900785,100021049,2024-10-31,SMM,Trade Finance,42403.24,Matured,2025-07-31
521050,903952,100021050,2024-10-31,CB,Corporate Term Loan,289759.97,Refinanced,2025-10-31
521051,901089,100021051,2024-10-31,RB,Auto Loan,30.43,,
521052,900917,100021052,2024-10-31,SML,Developer,3417.52,Refinanced,2025-04-30
521053,904992,100021053,2024-10-31,SMM,Developer,14781.63,Refinanced,2025-05-31
521054,903610,100021054,2024-10-31,CB,Trade Finance,207946.18,Matured,2025-07-31
521055,907671,100021055,2024-10-31,RB,Consumer,1701.74,Matured,2025-11-30
521056,902192,100021056,2024-10-31,SML,Developer,3151.18,,
521057,904738,100021057,2024-10-31,SMM,Trade Finance,15092.42,Matured,2025-08-31
521058,905396,100021058,2024-10-31,CB,Trade Finance,150128.9,Matured,2026-02-28
521059,907411,100021059,2024-10-31,RB,Consumer,1872.81,,
521060,901103,100021060,2024-10-31,SML,Trade Finance,3565.89,Refinanced,2025-03-31
521061,905339,100021061,2024-10-31,SMM,Developer,23983.4,Refinanced,2026-01-31
521062,908520,100021062,2024-10-31,CB,Developer,295302.68,Paid Off Early,2025-03-31
521063,900127,100021063,2024-10-31,SML,Consumer,1541.8,Matured,2025-12-31
521064,908710,100021064,2024-10-31,SML,Corporate Term Loan,3284.67,,
521065,900554,100021065,2024-10-31,SMM,Working Capital,11045.93,Matured,2025-07-31
521066,900467,100021066,2024-10-31,CB,Trade Finance,97367.6,,
521067,908754,100021067,2024-10-31,RB,Mortgage,1517.3,,
521068,900697,100021068,2024-10-31,SML,Developer,4162.3,,
521069,901492,100021069,2024-10-31,SMM,Trade Finance,34955.31,Matured,2026-02-28
521070,903751,100021070,2024-10-31,CB,Trade Finance,181023.24,,
521071,903049,100021071,2024-10-31,RB,Digital,1296.21,,
521072,901435,100021072,2024-10-31,SML,Agro,4441.04,Refinanced,2025-01-31
521073,908730,100021073,2024-10-31,SMM,Working Capital,37452.59,Refinanced,2025-06-30
521074,908150,100021074,2024-10-31,CB,Trade Finance,244353.17,Matured,2025-11-30
521075,905323,100021075,2024-10-31,RB,Mortgage,590.82,,
521076,905181,100021076,2024-10-31,SML,Agro,2973.89,Matured,2026-03-31
521077,903145,100021077,2024-10-31,SMM,Working Capital,22310.74,Matured,2026-03-31
521078,903950,100021078,2024-10-31,CB,Corporate Term Loan,226012.98,,
521079,906343,100021079,2024-10-31,RB,Digital,1731.31,Matured,2026-02-28
521080,903402,100021080,2024-10-31,SML,Trade Finance,4579.86,Matured,2025-12-31
521081,904177,100021081,2024-10-31,SMM,Developer,47289.86,,
