CLIENT_NO,HIST_DATE,TRANSFER_IN,TRANSFER_OUT
900898,2026-01-31,3371.4,8348.09
900901,2026-01-31,4883.04,2524.63
900958,2026-01-31,2228.44,4844.12
900965,2026-01-31,1352.44,1415.81
900966,2026-01-31,1259.2,2640.45
900985,2026-01-31,1837.22,7089.63
901000,2026-01-31,2964.77,4153.76
901023,2026-01-31,845.62,2921.96
901030,2026-01-31,1591.75,5610.52
901031,2026-01-31,3046.13,4241.92
901091,2026-01-31,1277.81,5632.86
901099,2026-01-31,2713.32,7538.36
901117,2026-01-31,1932.48,4793.02
901119,2026-01-31,622.1,836.83
901141,2026-01-31,1118.06,3326.4
901156,2026-01-31,2567.03,1433.11
901169,2026-01-31,2656.87,952.09
901179,2026-01-31,2842.03,1986.75
901193,2026-01-31,2822.17,1453.03
901293,2026-01-31,2668.38,5611.65
901294,2026-01-31,3622.81,2266.59
901297,2026-01-31,1862.0,6315.94
901304,2026-01-31,2396.11,656.62
901312,2026-01-31,4689.62,1946.63
901344,2026-01-31,5341.86,2031.39
901353,2026-01-31,4080.2,2423.91
901363,2026-01-31,891.85,4518.35
901372,2026-01-31,2122.81,1661.99
901383,2026-01-31,1967.4,1397.02
901429,2026-01-31,3483.74,1360.06
901434,2026-01-31,4910.01,2919.47
901445,2026-01-31,1655.61,5147.7
901464,2026-01-31,6029.29,2598.3
901471,2026-01-31,765.89,927.9
901490,2026-01-31,442.09,3010.05
901504,2026-01-31,3332.64,2428.73
901509,2026-01-31,2881.52,5933.42
901558,2026-01-31,83.06,444.22
901589,2026-01-31,3230.39,4866.13
901614,2026-01-31,544.47,676.85
901618,2026-01-31,431.75,933.88
901623,2026-01-31,3093.23,3026.88
901630,2026-01-31,2982.74,3567.2
901645,2026-01-31,1885.97,7140.74
901647,2026-01-31,2045.43,2175.74
901663,2026-01-31,170.89,444.43
901691,2026-01-31,1127.35,4174.35
901744,2026-01-31,4071.57,3449.9
901759,2026-01-31,2550.73,8207.14
901783,2026-01-31,447.2,1341.32
901786,2026-01-31,1138.66,3717.33
901794,2026-01-31,1993.5,1002.13
901837,2026-01-31,4281.0,1237.8
901840,2026-01-31,2021.55,1246.34
901877,2026-01-31,716.78,347.73
901913,2026-01-31,3100.85,7453.92
901960,2026-01-31,2064.53,5444.46
901967,2026-01-31,300.19,988.32
901977,2026-01-31,844.32,5161.63
901984,2026-01-31,1413.45,1198.97
902000,2026-01-31,929.19,834.04
902011,2026-01-31,4515.93,2953.52
902072,2026-01-31,4047.19,1253.58
902091,2026-01-31,1741.63,830.1
902113,2026-01-31,1998.92,1959.84
902127,2026-01-31,2258.26,2012.14
902141,2026-01-31,1603.77,1915.85
902180,2026-01-31,672.77,3186.92
902193,2026-01-31,3970.63,2640.28
902213,2026-01-31,1868.29,5000.01
902240,2026-01-31,1028.89,5139.01
902246,2026-01-31,832.53,2248.65
902251,2026-01-31,2385.25,6887.72
902289,2026-01-31,2155.55,2797.7
902316,2026-01-31,458.88,609.01
902341,2026-01-31,973.96,885.42
902362,2026-01-31,417.82,1318.01
902389,2026-01-31,1088.92,5201.41
902402,2026-01-31,4817.45,1789.32
902428,2026-01-31,2266.09,1217.96
902431,2026-01-31,4893.33,1710.06
902446,2026-01-31,1809.21,671.68
902465,2026-01-31,1666.17,4391.81
902471,2026-01-31,661.89,268.29
902482,2026-01-31,3698.68,2569.98
902488,2026-01-31,1711.78,2399.21
902493,2026-01-31,2455.33,6904.13
902511,2026-01-31,963.38,4284.86
902520,2026-01-31,1906.05,937.83
902526,2026-01-31,1131.88,1481.03
902532,2026-01-31,1765.71,3653.2
902548,2026-01-31,367.24,2551.8
902555,2026-01-31,3455.92,2890.4
902569,2026-01-31,1833.29,7631.71
902629,2026-01-31,1016.7,2597.78
902643,2026-01-31,1086.35,5241.28
902644,2026-01-31,2094.03,3271.61
902649,2026-01-31,2045.01,9036.73
902650,2026-01-31,305.03,1645.49
902654,2026-01-31,6055.3,1761.05
902673,2026-01-31,1345.95,1300.62
902697,2026-01-31,1884.16,5226.29
902704,2026-01-31,2027.01,5537.35
902727,2026-01-31,2673.43,2167.97
902731,2026-01-31,2417.52,2878.65
902774,2026-01-31,2605.44,6054.3
902776,2026-01-31,612.42,479.87
902788,2026-01-31,1016.18,664.38
902807,2026-01-31,314.17,875.54
902808,2026-01-31,649.54,578.87
902832,2026-01-31,434.68,1611.5
902858,2026-01-31,3346.35,1321.98
902913,2026-01-31,1582.6,7320.83
902956,2026-01-31,1212.22,3411.11
902958,2026-01-31,787.18,2018.7
902975,2026-01-31,589.51,212.24
902981,2026-01-31,662.24,4359.18
902986,2026-01-31,482.41,2095.06
903053,2026-01-31,525.17,332.09
903103,2026-01-31,3202.93,3442.31
903115,2026-01-31,812.84,249.51
903132,2026-01-31,116.76,321.82
903169,2026-01-31,2564.06,2456.29
903184,2026-01-31,779.2,3098.78
903229,2026-01-31,1116.0,591.56
903230,2026-01-31,1027.55,2119.38
903232,2026-01-31,810.51,476.98
903266,2026-01-31,1596.84,4988.99
903275,2026-01-31,3466.57,3602.72
903374,2026-01-31,2157.41,771.61
903385,2026-01-31,1661.48,2109.88
903386,2026-01-31,615.23,507.05
903403,2026-01-31,950.29,4694.37
903420,2026-01-31,3523.84,1625.09
903430,2026-01-31,590.77,1794.7
903439,2026-01-31,787.42,331.77
903521,2026-01-31,1270.51,1267.82
903561,2026-01-31,517.05,196.77
903566,2026-01-31,1069.88,3937.32
903580,2026-01-31,1061.44,3054.0
903598,2026-01-31,886.64,3319.09
903627,2026-01-31,2062.72,4090.71
903643,2026-01-31,361.54,1674.36
903653,2026-01-31,3109.66,5891.14
903684,2026-01-31,1694.84,4511.39
903709,2026-01-31,5128.1,2287.06
903723,2026-01-31,2476.54,2217.29
903764,2026-01-31,2776.07,4755.74
903785,2026-01-31,454.03,607.5
903811,2026-01-31,2171.75,6137.73
903815,2026-01-31,2391.26,2252.42
903816,2026-01-31,1871.8,6862.86
903843,2026-01-31,3963.02,3963.12
903847,2026-01-31,1788.29,1124.02
903868,2026-01-31,3034.83,4344.21
903936,2026-01-31,714.68,1214.34
903953,2026-01-31,627.53,838.75
903994,2026-01-31,999.65,3780.1
904006,2026-01-31,287.84,1226.33
904041,2026-01-31,2714.28,8097.74
904081,2026-01-31,4926.43,4692.73
904108,2026-01-31,1938.49,1789.77
904158,2026-01-31,1974.67,3719.29
904176,2026-01-31,1028.85,3466.05
904193,2026-01-31,4282.78,2835.13
904217,2026-01-31,3218.34,1531.38
904226,2026-01-31,1375.11,3783.0
904237,2026-01-31,1905.65,6651.12
904291,2026-01-31,2725.08,1077.98
904303,2026-01-31,4735.79,4295.42
904335,2026-01-31,1793.64,4239.35
904336,2026-01-31,4908.7,1536.44
904357,2026-01-31,2549.05,7440.84
904386,2026-01-31,530.89,3540.17
904392,2026-01-31,1870.58,5819.71
904394,2026-01-31,1466.14,3328.34
904397,2026-01-31,1084.6,5653.99
904440,2026-01-31,1177.33,2758.08
904445,2026-01-31,1948.68,7787.74
904446,2026-01-31,3084.69,1647.07
904452,2026-01-31,1009.56,3174.56
904457,2026-01-31,190.6,1258.55
904460,2026-01-31,4556.13,2137.1
904478,2026-01-31,3306.6,3862.62
904575,2026-01-31,186.43,925.46
904576,2026-01-31,5615.17,2042.65
904647,2026-01-31,645.94,974.26
904680,2026-01-31,3255.82,9683.14
904682,2026-01-31,2503.02,7092.48
904716,2026-01-31,2921.53,6288.97
904740,2026-01-31,1899.45,3903.82
904791,2026-01-31,902.89,460.65
904797,2026-01-31,299.29,582.47
904839,2026-01-31,1677.85,6695.15
904841,2026-01-31,2172.43,2427.4
904851,2026-01-31,2886.9,3382.3
904852,2026-01-31,1364.13,5326.0
904873,2026-01-31,1323.71,4450.7
904876,2026-01-31,379.15,395.78
904944,2026-01-31,2465.64,1039.69
904954,2026-01-31,432.61,788.17
904976,2026-01-31,652.83,1990.41
905012,2026-01-31,224.18,554.63
905019,2026-01-31,1837.61,7247.57
905036,2026-01-31,2199.72,5661.18
905043,2026-01-31,3372.65,969.02
905046,2026-01-31,1668.88,1808.85
905058,2026-01-31,456.82,1672.99
905060,2026-01-31,3371.52,8730.65
905118,2026-01-31,2329.56,1834.65
905133,2026-01-31,1977.75,790.85
905140,2026-01-31,983.09,5488.09
905152,2026-01-31,701.16,866.12
905170,2026-01-31,295.2,339.47
905180,2026-01-31,3794.14,2597.16
905188,2026-01-31,2173.63,1088.01
905190,2026-01-31,2133.5,775.54
905218,2026-01-31,2316.97,1476.94
905300,2026-01-31,345.72,317.67
905316,2026-01-31,1455.68,6939.61
905329,2026-01-31,106.35,647.67
905351,2026-01-31,1601.19,4843.51
905356,2026-01-31,1024.72,2414.65
905358,2026-01-31,332.6,1478.4
905377,2026-01-31,255.0,745.41
905397,2026-01-31,259.98,344.75
905410,2026-01-31,1103.87,5599.21
905445,2026-01-31,4668.24,1979.16
905455,2026-01-31,116.08,654.94
905459,2026-01-31,2081.38,5015.48
905488,2026-01-31,1803.73,5729.53
905493,2026-01-31,1600.6,4254.49
905509,2026-01-31,1848.91,2067.36
905544,2026-01-31,425.96,366.36
905545,2026-01-31,283.94,101.77
905556,2026-01-31,1288.24,5746.41
905570,2026-01-31,1733.66,6692.94
905572,2026-01-31,3624.97,2452.98
905573,2026-01-31,301.71,1890.83
905592,2026-01-31,1674.96,3138.65
905598,2026-01-31,1377.87,1225.35
905610,2026-01-31,1181.73,3240.71
905614,2026-01-31,1184.59,4669.19
905616,2026-01-31,1126.79,3505.04
905628,2026-01-31,1275.39,2590.34
905643,2026-01-31,3512.46,3513.16
905662,2026-01-31,1438.3,5523.1
905663,2026-01-31,1135.75,3185.61
905669,2026-01-31,1566.58,959.4
905683,2026-01-31,2863.51,3747.29
905719,2026-01-31,6323.02,2517.66
905721,2026-01-31,1179.51,4072.91
905737,2026-01-31,1368.19,812.93
905788,2026-01-31,3981.13,3502.47
905793,2026-01-31,1049.95,1205.32
905796,2026-01-31,3167.26,2246.63
905817,2026-01-31,3493.7,3513.86
905840,2026-01-31,846.33,3036.74
905841,2026-01-31,869.76,241.02
905856,2026-01-31,4659.8,1360.78
905885,2026-01-31,1873.48,1418.96
905896,2026-01-31,320.4,2266.56
905909,2026-01-31,3193.1,835.04
905919,2026-01-31,246.1,673.4
905987,2026-01-31,1729.31,1903.52
906044,2026-01-31,803.73,2323.15
906048,2026-01-31,4370.94,3712.33
906058,2026-01-31,2453.67,2095.66
906107,2026-01-31,87.86,452.42
906114,2026-01-31,2062.54,2705.4
906115,2026-01-31,1530.39,1392.52
906127,2026-01-31,1020.15,3554.03
906132,2026-01-31,874.12,433.35
906156,2026-01-31,2724.97,1711.54
906186,2026-01-31,205.94,1257.57
906213,2026-01-31,1220.66,756.79
906228,2026-01-31,2279.84,7622.46
906231,2026-01-31,1031.47,2571.01
906281,2026-01-31,952.14,527.36
906283,2026-01-31,705.52,2593.93
906285,2026-01-31,1463.28,5700.18
906289,2026-01-31,803.21,1406.0
906312,2026-01-31,1180.35,4905.0
906314,2026-01-31,1830.4,5025.81
906330,2026-01-31,1127.18,4401.54
906340,2026-01-31,2950.22,1256.51
906438,2026-01-31,2339.25,1308.57
906465,2026-01-31,4783.15,1809.86
906468,2026-01-31,3329.81,1907.1
906501,2026-01-31,1214.69,7949.11
906535,2026-01-31,4506.82,3645.84
906559,2026-01-31,386.59,2525.98
906560,2026-01-31,4033.8,1288.98
906561,2026-01-31,1055.4,1480.96
906573,2026-01-31,1852.69,3896.11
906590,2026-01-31,1346.73,2550.06
906611,2026-01-31,1130.57,3981.65
906620,2026-01-31,1568.17,5470.33
906673,2026-01-31,1556.69,4322.78
906711,2026-01-31,1897.13,1113.14
906718,2026-01-31,293.14,1306.19
906727,2026-01-31,3016.36,2952.94
906759,2026-01-31,3142.73,3318.88
906774,2026-01-31,3929.36,2961.73
906816,2026-01-31,290.28,765.3
906821,2026-01-31,3118.58,1296.64
906834,2026-01-31,4456.43,3829.97
906837,2026-01-31,996.93,5975.37
906839,2026-01-31,932.76,5553.03
906862,2026-01-31,157.84,897.68
906866,2026-01-31,1761.31,4893.56
906880,2026-01-31,396.93,996.97
906928,2026-01-31,3746.57,1570.58
906947,2026-01-31,914.43,346.99
906973,2026-01-31,1441.37,6955.65
906979,2026-01-31,3622.03,2466.89
907057,2026-01-31,2925.27,3177.87
907072,2026-01-31,261.84,243.94
907079,2026-01-31,286.03,1786.92
907085,2026-01-31,3877.29,2556.83
907092,2026-01-31,2611.74,8965.33
907111,2026-01-31,3139.56,8893.98
907116,2026-01-31,2513.31,5489.08
907124,2026-01-31,2088.85,1147.15
907146,2026-01-31,6695.03,2441.64
907155,2026-01-31,1561.05,3370.64
907167,2026-01-31,5428.71,2526.22
907187,2026-01-31,502.25,2279.43
907199,2026-01-31,301.11,209.92
907254,2026-01-31,790.56,3964.15
907256,2026-01-31,1439.2,6308.51
907262,2026-01-31,269.84,398.7
907264,2026-01-31,2304.84,1225.44
907295,2026-01-31,693.99,3013.64
907317,2026-01-31,1203.53,4698.36
907331,2026-01-31,1826.11,4816.51
907339,2026-01-31,440.29,620.29
907341,2026-01-31,2395.83,2736.83
907371,2026-01-31,136.5,423.34
907372,2026-01-31,514.49,580.61
907376,2026-01-31,2313.91,5715.89
907388,2026-01-31,1723.42,5862.86
907394,2026-01-31,459.29,465.68
907406,2026-01-31,1333.9,1253.34
907412,2026-01-31,711.67,203.63
907416,2026-01-31,1767.81,4436.43
907422,2026-01-31,457.86,325.12
907426,2026-01-31,3648.04,3510.35
907443,2026-01-31,386.89,391.72
907444,2026-01-31,128.72,499.55
907451,2026-01-31,1297.5,3311.11
907460,2026-01-31,336.2,655.0
907485,2026-01-31,1060.32,3119.22
907486,2026-01-31,2933.45,8074.94
907508,2026-01-31,404.86,2337.85
907531,2026-01-31,939.84,5435.18
907537,2026-01-31,1257.93,1203.3
907542,2026-01-31,3377.95,1291.27
907566,2026-01-31,5484.55,2534.76
907571,2026-01-31,1544.82,2390.06
907575,2026-01-31,2991.89,9416.33
907596,2026-01-31,1278.59,3918.55
907606,2026-01-31,415.96,1949.07
907630,2026-01-31,772.84,3528.05
907641,2026-01-31,2384.92,1780.36
907642,2026-01-31,1231.53,6998.89
907671,2026-01-31,2549.85,1416.32
907673,2026-01-31,2229.4,1015.67
907684,2026-01-31,3032.7,1162.83
907688,2026-01-31,2449.12,7389.42
907727,2026-01-31,1661.57,5787.51
907735,2026-01-31,1781.8,7644.94
907752,2026-01-31,3682.16,2649.37
907755,2026-01-31,2287.52,8511.31
907758,2026-01-31,529.15,422.35
907759,2026-01-31,1444.29,3822.26
907770,2026-01-31,357.39,140.73
907783,2026-01-31,2281.13,1932.84
907800,2026-01-31,396.62,886.91
907818,2026-01-31,2806.96,1358.55
907849,2026-01-31,2055.38,6787.27
907877,2026-01-31,1521.73,3530.87
907878,2026-01-31,2268.16,5460.97
907879,2026-01-31,1897.81,6097.56
907893,2026-01-31,1175.09,4727.3
907937,2026-01-31,277.85,1409.02
907964,2026-01-31,314.06,1662.84
907971,2026-01-31,1974.94,5102.73
907991,2026-01-31,1071.93,3721.78
908002,2026-01-31,385.32,1227.08
908006,2026-01-31,476.93,2791.29
908039,2026-01-31,261.24,971.08
908061,2026-01-31,1672.94,3505.21
908084,2026-01-31,213.14,757.55
908103,2026-01-31,1854.99,1524.15
908105,2026-01-31,3185.13,1912.76
908106,2026-01-31,1780.97,5635.57
908133,2026-01-31,776.5,286.78
908134,2026-01-31,842.91,3230.42
908152,2026-01-31,2538.91,1889.08
908180,2026-01-31,2241.76,3387.24
908187,2026-01-31,636.19,2560.59
908188,2026-01-31,951.83,2853.21
908230,2026-01-31,3025.38,878.52
908275,2026-01-31,186.98,1073.79
908289,2026-01-31,2480.9,1441.99
908339,2026-01-31,682.58,1347.61
908360,2026-01-31,1958.44,1557.76
908392,2026-01-31,559.54,142.21
908401,2026-01-31,3370.85,2947.8
908417,2026-01-31,1439.92,853.86
908428,2026-01-31,1563.06,2954.46
908430,2026-01-31,2102.37,1852.42
908466,2026-01-31,1439.4,631.53
908499,2026-01-31,1565.34,4360.13
908501,2026-01-31,3795.91,1503.38
908512,2026-01-31,2322.71,4304.5
908532,2026-01-31,3934.64,2303.54
908539,2026-01-31,1412.42,7856.79
908557,2026-01-31,1325.72,3594.52
908572,2026-01-31,3041.66,8327.04
908580,2026-01-31,258.54,401.36
908582,2026-01-31,1550.38,4825.63
908589,2026-01-31,1628.14,3517.59
908623,2026-01-31,4291.42,2483.25
908628,2026-01-31,604.6,1671.19
908653,2026-01-31,2680.66,1021.39
908661,2026-01-31,3041.39,1290.13
908665,2026-01-31,1836.2,6490.0
908677,2026-01-31,1780.86,6744.21
908693,2026-01-31,5809.25,2702.95
908718,2026-01-31,1143.56,2969.61
908746,2026-01-31,3632.65,1636.39
908772,2026-01-31,527.61,1816.88
908785,2026-01-31,1384.89,6596.85
908789,2026-01-31,596.98,2799.82
908826,2026-01-31,1827.21,2253.98
908860,2026-01-31,944.64,2815.15
908862,2026-01-31,2975.91,5728.96
908882,2026-01-31,1215.7,6547.41
908892,2026-01-31,405.57,1268.15
908929,2026-01-31,3963.31,3115.22
908939,2026-01-31,1671.04,1638.88
900020,2026-02-28,940.14,1839.39
900042,2026-02-28,654.14,667.39
900056,2026-02-28,4074.55,2384.04
900076,2026-02-28,593.81,2107.08
900085,2026-02-28,1272.3,2723.56
900091,2026-02-28,2013.99,7216.53
900103,2026-02-28,1641.18,1043.94
900131,2026-02-28,650.61,3645.79
900136,2026-02-28,288.38,878.76
900157,2026-02-28,187.91,1010.68
900159,2026-02-28,4195.34,2086.85
900260,2026-02-28,454.6,271.57
900270,2026-02-28,2634.62,7509.07
900280,2026-02-28,465.22,2183.03
900302,2026-02-28,253.12,1174.2
900306,2026-02-28,372.27,1851.76
900322,2026-02-28,983.3,3841.6
900331,2026-02-28,5239.79,1594.73
900411,2026-02-28,2201.16,7137.01
900414,2026-02-28,1104.28,3146.72
900416,2026-02-28,1263.83,4693.04
900417,2026-02-28,890.08,2117.35
900419,2026-02-28,3629.79,1402.58
900433,2026-02-28,3324.95,3251.63
900448,2026-02-28,1346.16,1633.64
900518,2026-02-28,4369.18,4366.02
900542,2026-02-28,2020.23,2081.64
900582,2026-02-28,275.73,723.05
900589,2026-02-28,2058.98,1821.05
900599,2026-02-28,1151.62,5719.82
900616,2026-02-28,1619.49,1531.75
900634,2026-02-28,719.4,536.13
900652,2026-02-28,351.21,1576.33
900661,2026-02-28,1060.64,875.01
900669,2026-02-28,1395.12,3679.06
900683,2026-02-28,1350.25,3568.14
900686,2026-02-28,3269.9,1375.66
900694,2026-02-28,569.51,1635.98
900710,2026-02-28,810.56,1852.93
900715,2026-02-28,4318.94,1648.13
900742,2026-02-28,3306.48,2973.29
900743,2026-02-28,2072.59,7842.54
900750,2026-02-28,2823.75,2023.69
900757,2026-02-28,1034.03,353.31
900767,2026-02-28,439.9,1895.71
900774,2026-02-28,720.48,2808.06
900777,2026-02-28,2075.83,4713.3
900778,2026-02-28,437.81,138.6
900804,2026-02-28,427.33,2592.06
900808,2026-02-28,3446.38,1652.41
900825,2026-02-28,1552.82,795.36
900827,2026-02-28,1671.74,478.73
900853,2026-02-28,4613.26,2703.18
900901,2026-02-28,4510.51,2224.79
900958,2026-02-28,2382.0,7368.87
900961,2026-02-28,3814.73,2412.51
900966,2026-02-28,281.85,1520.8
900991,2026-02-28,1943.86,5919.96
900993,2026-02-28,1690.65,7113.77
901031,2026-02-28,4568.4,3468.84
901037,2026-02-28,2581.98,8457.71
901042,2026-02-28,978.14,5109.87
901070,2026-02-28,575.1,2229.66
901099,2026-02-28,2310.41,6383.42
901141,2026-02-28,1736.11,7208.63
901169,2026-02-28,4308.39,2058.82
901179,2026-02-28,4573.67,1656.08
901194,2026-02-28,1385.66,931.7
901228,2026-02-28,2329.23,5358.19
901245,2026-02-28,3759.47,2741.56
901251,2026-02-28,2394.42,2144.35
901269,2026-02-28,2251.75,1143.33
901280,2026-02-28,5201.88,1724.0
901304,2026-02-28,2704.18,939.13
901312,2026-02-28,426.5,213.17
901353,2026-02-28,817.43,510.06
901361,2026-02-28,1116.36,6854.93
901378,2026-02-28,2104.48,5312.1
901429,2026-02-28,2510.21,1833.59
901431,2026-02-28,1874.32,5561.3
901463,2026-02-28,1209.94,2085.3
901464,2026-02-28,1717.83,722.11
901478,2026-02-28,1548.84,863.05
901490,2026-02-28,391.39,1512.75
901504,2026-02-28,2493.66,2057.12
901509,2026-02-28,1056.19,3609.62
901537,2026-02-28,1378.02,5006.35
901558,2026-02-28,1100.48,1898.49
901607,2026-02-28,1245.4,1183.57
901614,2026-02-28,3902.55,4082.97
901618,2026-02-28,1235.52,4796.17
901630,2026-02-28,3302.03,3548.73
901645,2026-02-28,261.84,762.96
901663,2026-02-28,1469.66,3741.62
901681,2026-02-28,1899.61,5404.56
901691,2026-02-28,770.43,5700.48
901695,2026-02-28,1240.42,3390.36
901728,2026-02-28,1547.3,7183.47
901785,2026-02-28,3701.1,2860.45
901794,2026-02-28,2306.35,1468.98
901808,2026-02-28,4802.32,1445.79
901816,2026-02-28,2292.73,2742.67
901840,2026-02-28,4533.4,2044.55
901860,2026-02-28,2020.15,4600.95
901903,2026-02-28,1238.18,430.76
901913,2026-02-28,1271.49,3553.65
901952,2026-02-28,2404.34,1422.81
901959,2026-02-28,852.41,5894.59
901967,2026-02-28,197.79,986.85
901984,2026-02-28,1277.25,1190.07
902000,2026-02-28,3396.42,3533.85
902011,2026-02-28,2252.42,1422.14
902029,2026-02-28,1742.97,3748.01
902042,2026-02-28,642.63,2912.43
902091,2026-02-28,3968.2,3189.12
902100,2026-02-28,1948.25,3641.24
902106,2026-02-28,595.15,203.73
902113,2026-02-28,2949.03,3569.49
902157,2026-02-28,3089.81,1978.77
902193,2026-02-28,4453.18,2146.29
902218,2026-02-28,1051.48,2731.15
902240,2026-02-28,874.69,6184.5
902251,2026-02-28,1907.45,5863.12
902263,2026-02-28,910.05,3056.38
902301,2026-02-28,5503.82,1554.09
902314,2026-02-28,2025.17,7685.75
902341,2026-02-28,232.53,245.66
902362,2026-02-28,831.92,1651.28
902389,2026-02-28,1817.39,6836.94
902395,2026-02-28,372.24,1592.93
902402,2026-02-28,3281.36,1190.29
902425,2026-02-28,207.66,1217.29
902431,2026-02-28,5833.44,1889.68
902446,2026-02-28,5566.05,2496.4
902465,2026-02-28,2745.68,6303.86
902471,2026-02-28,2606.52,2146.56
902482,2026-02-28,4344.06,1945.52
902488,2026-02-28,2811.54,3044.69
902555,2026-02-28,1912.32,2519.97
902560,2026-02-28,2613.08,5062.56
902569,2026-02-28,557.42,3148.34
902629,2026-02-28,709.67,3212.51
902644,2026-02-28,1753.52,2190.61
902704,2026-02-28,1330.62,3336.24
902729,2026-02-28,4017.0,2357.6
902731,2026-02-28,632.77,1039.69
902751,2026-02-28,1046.43,1275.82
902775,2026-02-28,1815.74,2079.74
902776,2026-02-28,1775.42,2443.8
902788,2026-02-28,868.57,408.27
902791,2026-02-28,661.18,867.33
902807,2026-02-28,2099.84,4548.56
902825,2026-02-28,474.5,2001.29
902832,2026-02-28,552.74,1084.09
902858,2026-02-28,2244.09,694.64
902886,2026-02-28,5468.11,2085.75
902922,2026-02-28,313.14,861.77
902956,2026-02-28,273.79,1189.16
902969,2026-02-28,2446.57,6313.45
902975,2026-02-28,4004.76,1706.49
902981,2026-02-28,483.51,1570.46
902986,2026-02-28,1095.01,6592.05
903007,2026-02-28,1446.5,2102.42
903075,2026-02-28,333.88,2276.45
903084,2026-02-28,3583.67,1862.54
903103,2026-02-28,927.46,1093.83
903122,2026-02-28,1446.13,5956.77
903230,2026-02-28,1555.78,4696.4
903240,2026-02-28,2328.92,4126.86
903266,2026-02-28,833.49,3381.85
903275,2026-02-28,771.5,450.08
903368,2026-02-28,1607.53,6215.94
903374,2026-02-28,1451.13,591.66
903386,2026-02-28,615.02,703.34
903403,2026-02-28,666.41,2254.34
903420,2026-02-28,517.82,265.53
903430,2026-02-28,322.81,1730.75
903463,2026-02-28,1717.38,1021.5
903561,2026-02-28,5072.76,1953.82
903566,2026-02-28,799.13,2193.81
903580,2026-02-28,1168.34,3397.82
903590,2026-02-28,1755.5,7517.72
903608,2026-02-28,1022.71,308.16
903616,2026-02-28,1605.19,5632.65
903627,2026-02-28,1012.42,2983.09
903648,2026-02-28,913.26,5998.58
903653,2026-02-28,2100.17,4550.09
903709,2026-02-28,851.68,524.43
903720,2026-02-28,2467.74,3469.16
903723,2026-02-28,2299.73,3583.47
903764,2026-02-28,504.75,1053.41
903771,2026-02-28,3804.02,4520.32
903785,2026-02-28,1765.88,2021.93
